iP,jD,Pset_req,d,P_calc,ZVS_pri,ZVS_sec,thumb_path
6,7,0.109301244406,0.37575,0.108489178464,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d375750_P109301.png
7,7,0.131161493287,0.37575,0.128078129778,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d375750_P131161.png
8,7,0.153021742169,0.37575,0.147836174347,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d375750_P153022.png
9,7,0.17488199105,0.37575,0.167231807079,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d375750_P174882.png
10,7,0.196742239931,0.37575,0.187082895439,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d375750_P196742.png
1,8,0,0.438208333333,0.0423031958699,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d438208_P000001.png
2,8,0.0254939274211,0.438208333333,0.029048400468,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d438208_P025494.png
3,8,0.0509878548423,0.438208333333,0.0464254847673,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d438208_P050988.png
4,8,0.0764817822634,0.438208333333,0.0690817154822,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d438208_P076482.png
5,8,0.101975709685,0.438208333333,0.0923596584132,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d438208_P101976.png
6,8,0.127469637106,0.438208333333,0.126262851876,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d438208_P127470.png
7,8,0.152963564527,0.438208333333,0.14904637898,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d438208_P152964.png
8,8,0.178457491948,0.438208333333,0.172263360216,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d438208_P178457.png
9,8,0.203951419369,0.438208333333,0.195029598031,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d438208_P203951.png
10,8,0.22944534679,0.438208333333,0.218042257257,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d438208_P229445.png
1,9,0,0.500666666667,0.0461167383218,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P000001.png
2,9,0.0291276059611,0.500666666667,0.043489626206,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P029128.png
3,9,0.0582552119221,0.500666666667,0.0561429728451,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P058255.png
4,9,0.0873828178832,0.500666666667,0.0825547874187,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P087383.png
5,9,0.116510423844,0.500666666667,0.105548195595,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P116510.png
6,9,0.145638029805,0.500666666667,0.144559708005,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P145638.png
7,9,0.174765635766,0.500666666667,0.170479724843,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P174766.png
8,9,0.203893241727,0.500666666667,0.196649345077,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P203893.png
9,9,0.233020847688,0.500666666667,0.222717432927,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P233021.png
10,9,0.26214845365,0.500666666667,0.249072122261,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P262148.png
1,10,0,0.563125,0.00034678011317,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P000001.png
2,10,0.032761284501,0.563125,0.0704163824478,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P032761.png
