iP,jD,Pset_req,d,P_calc,ZVS_pri,ZVS_sec,thumb_path
9,10,0.262090276008,0.563125,0.251246951372,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d563125_P262090.png
10,10,0.294851560509,0.563125,0.280595430056,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d563125_P294852.png
1,11,0,0.625583333333,0.00109086612895,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d625583_P000001.png
2,11,0.0363949630409,0.625583333333,0.0327187507381,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d625583_P036395.png
3,11,0.0727899260818,0.625583333333,0.0667295586987,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d625583_P072790.png
4,11,0.109184889123,0.625583333333,0.100634857301,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d625583_P109185.png
5,11,0.145579852164,0.625583333333,0.132473072693,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d625583_P145580.png
6,11,0.181974815204,0.625583333333,0.181263072556,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d625583_P181975.png
7,11,0.218369778245,0.625583333333,0.21384103277,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d625583_P218370.png
8,11,0.254764741286,0.625583333333,0.245642728715,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d625583_P254765.png
9,11,0.291159704327,0.625583333333,0.278831495341,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d625583_P291160.png
10,11,0.327554667368,0.625583333333,0.311717335321,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d625583_P327555.png
1,12,0,0.688041666667,0.00177433168875,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d688042_P000001.png
2,12,0.0400286415808,0.688041666667,0.0365489240256,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d688042_P040029.png
3,12,0.0800572831616,0.688041666667,0.072589833788,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d688042_P080057.png
4,12,0.120085924742,0.688041666667,0.109247299925,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d688042_P120086.png
5,12,0.160114566323,0.688041666667,0.144585896182,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d688042_P160115.png
6,12,0.200143207904,0.688041666667,0.199239108251,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d688042_P200143.png
7,12,0.240171849485,0.688041666667,0.234271728598,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d688042_P240172.png
8,12,0.280200491066,0.688041666667,0.270834747317,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d688042_P280200.png
9,12,0.320229132646,0.688041666667,0.306631399499,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d688042_P320229.png
10,12,0.360257774227,0.688041666667,0.342839240586,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d688042_P360258.png
1,13,0,0.7505,0.00118843254766,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d750500_P000001.png
2,13,0.0436623201207,0.7505,0.0398315429954,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d750500_P043662.png
3,13,0.0873246402414,0.7505,0.0795530616601,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d750500_P087325.png
4,13,0.130986960362,0.7505,0.118260215417,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d750500_P130987.png
5,13,0.174649280483,0.7505,0.15854046244,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d750500_P174649.png
6,13,0.218311600604,0.7505,0.21682874018,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d750500_P218312.png
7,13,0.261973920724,0.7505,0.255869315291,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d750500_P261974.png
8,13,0.305636240845,0.7505,0.295375784257,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d750500_P305636.png
9,13,0.349298560966,0.7505,0.334478846396,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d750500_P349299.png
10,13,0.392960881087,0.7505,0.374229957975,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d750500_P392961.png
1,14,0,0.812958333333,0.00148712923529,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d812958_P000001.png
2,14,0.0472959986606,0.812958333333,0.0430951263404,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d812958_P047296.png
3,14,0.0945919973213,0.812958333333,0.0879802125335,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d812958_P094592.png
4,14,0.141887995982,0.812958333333,0.128023763578,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d812958_P141888.png
5,14,0.189183994643,0.812958333333,0.171022211959,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d812958_P189184.png
6,14,0.236479993303,0.812958333333,0.234375291563,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d812958_P236480.png
7,14,0.283775991964,0.812958333333,0.277436931826,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d812958_P283776.png
8,14,0.331071990624,0.812958333333,0.319957635278,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d812958_P331072.png
9,14,0.378367989285,0.812958333333,0.362146364242,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d812958_P378368.png
10,14,0.425663987946,0.812958333333,0.40569670712,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d812958_P425664.png
1,15,0,0.875416666667,0.00229450343731,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d875417_P000001.png
2,15,0.0509296772006,0.875416666667,0.0467113613626,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d875417_P050930.png
3,15,0.101859354401,0.875416666667,0.092568231844,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d875417_P101859.png
4,15,0.152789031602,0.875416666667,0.138332741287,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d875417_P152789.png
5,15,0.203718708802,0.875416666667,0.183398161834,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d875417_P203719.png
6,15,0.254648386003,0.875416666667,0.252744358704,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d875417_P254648.png
7,15,0.305578063203,0.875416666667,0.298751982864,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d875417_P305578.png
8,15,0.356507740404,0.875416666667,0.3445394863,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d875417_P356508.png
9,15,0.407437417604,0.875416666667,0.38996951016,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d875417_P407437.png
10,15,0.458367094805,0.875416666667,0.437250825494,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d875417_P458367.png
1,16,0,0.937875,0.000943892031186,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d937875_P000001.png
2,16,0.0545633557405,0.937875,0.05069889502,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d937875_P054563.png
3,16,0.109126711481,0.937875,0.0976986007908,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d937875_P109127.png
4,16,0.163690067221,0.937875,0.148140129646,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d937875_P163690.png
5,16,0.218253422962,0.937875,0.199064389496,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d937875_P218253.png
6,16,0.272816778702,0.937875,0.273423055673,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d937875_P272817.png
7,16,0.327380134443,0.937875,0.321629529998,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d937875_P327380.png
8,16,0.381943490183,0.937875,0.370484930096,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d937875_P381943.png
9,16,0.436506845924,0.937875,0.418802642946,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d937875_P436507.png
10,16,0.491070201664,0.937875,0.468447350359,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d937875_P491070.png
1,17,0,1.00033333333,0.0050161548179,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1000333_P000001.png
2,17,0.0581970342804,1.00033333333,0.0567874298222,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1000333_P058197.png
3,17,0.116394068561,1.00033333333,0.105990879859,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1000333_P116394.png
4,17,0.174591102841,1.00033333333,0.158426763947,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1000333_P174591.png
5,17,0.232788137122,1.00033333333,0.213148581445,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1000333_P232788.png
6,17,0.290985171402,1.00033333333,0.292232913722,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1000333_P290985.png
7,17,0.349182205682,1.00033333333,0.343690773338,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1000333_P349182.png
8,17,0.407379239963,1.00033333333,0.395535027738,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1000333_P407379.png
9,17,0.465576274243,1.00033333333,0.446946214486,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1000333_P465576.png
10,17,0.523773308523,1.00033333333,0.499690893819,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1000333_P523773.png
1,18,0,1.06279166667,0.00149535714573,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1062792_P000001.png
2,18,0.0618307128203,1.06279166667,0.0582763205885,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1062792_P061831.png
3,18,0.123661425641,1.06279166667,0.11069783477,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1062792_P123661.png
4,18,0.185492138461,1.06279166667,0.16786106896,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1062792_P185492.png
5,18,0.247322851281,1.06279166667,0.225034554471,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1062792_P247323.png
6,18,0.309153564102,1.06279166667,0.30982723504,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1062792_P309154.png
7,18,0.370984276922,1.06279166667,0.364467742755,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1062792_P370984.png
8,18,0.432814989742,1.06279166667,0.419893995836,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1062792_P432815.png
9,18,0.494645702562,1.06279166667,0.474719227676,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1062792_P494646.png
10,18,0.556476415383,1.06279166667,0.530843739282,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1062792_P556476.png
1,19,0,1.12525,0.00237580941462,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1125250_P000001.png
2,19,0.0654643913602,1.12525,0.060018673211,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1125250_P065464.png
3,19,0.13092878272,1.12525,0.119183645977,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1125250_P130929.png
4,19,0.196393174081,1.12525,0.178024242978,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1125250_P196393.png
5,19,0.261857565441,1.12525,0.23750991466,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1125250_P261858.png
6,19,0.327321956801,1.12525,0.324846259685,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1125250_P327322.png
7,19,0.392786348161,1.12525,0.384012187017,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1125250_P392786.png
8,19,0.458250739522,1.12525,0.443188614578,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1125250_P458251.png
9,19,0.523715130882,1.12525,0.501642718297,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1125250_P523715.png
10,19,0.589179522242,1.12525,0.561862804994,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1125250_P589180.png
1,20,0,1.18770833333,0.000626248681763,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1187708_P000001.png
2,20,0.0690980699001,1.18770833333,0.0637070521693,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1187708_P069098.png
3,20,0.1381961398,1.18770833333,0.127324208434,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1187708_P138196.png
4,20,0.2072942097,1.18770833333,0.187324780427,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1187708_P207294.png
5,20,0.276392279601,1.18770833333,0.24796966238,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1187708_P276392.png
6,20,0.345490349501,1.18770833333,0.342385588502,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1187708_P345490.png
7,20,0.414588419401,1.18770833333,0.405327238055,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1187708_P414588.png
8,20,0.483686489301,1.18770833333,0.467426351394,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1187708_P483686.png
9,20,0.552784559201,1.18770833333,0.529236969408,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1187708_P552785.png
10,20,0.621882629101,1.18770833333,0.592722211175,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_results\Lm_1e+06\hover_thumbs\3-3level_Lm1e+06_d1187708_P621883.png
