iP,jD,Pset_req,d,P_calc,ZVS_pri,ZVS_sec,thumb_path
7,8,0.152963564527,0.438208333333,0.149070600505,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d438208_P152964.png
8,8,0.178457491948,0.438208333333,0.172268881223,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d438208_P178457.png
9,8,0.203951419369,0.438208333333,0.194898484438,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d438208_P203951.png
10,8,0.22944534679,0.438208333333,0.218047778264,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d438208_P229445.png
1,9,0,0.500666666667,0.0466135737432,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P000001.png
2,9,0.0291276059611,0.500666666667,0.0346228893158,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P029128.png
3,9,0.0582552119221,0.500666666667,0.064608700467,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P058255.png
4,9,0.0873828178832,0.500666666667,0.09214459943,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P087383.png
5,9,0.116510423844,0.500666666667,0.108521633897,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P116510.png
6,9,0.145638029805,0.500666666667,0.145155421292,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P145638.png
7,9,0.174765635766,0.500666666667,0.170172366989,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P174766.png
8,9,0.203893241727,0.500666666667,0.197097632304,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P203893.png
9,9,0.233020847688,0.500666666667,0.223386623288,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P233021.png
10,9,0.26214845365,0.500666666667,0.249078430184,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d500667_P262148.png
1,10,0,0.563125,0.059208219183,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P000001.png
2,10,0.032761284501,0.563125,0.0701815981569,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P032761.png
3,10,0.065522569002,0.563125,0.0849255916114,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P065523.png
4,10,0.0982838535029,0.563125,0.0977569600453,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P098284.png
5,10,0.131045138004,0.563125,0.119771322422,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P131045.png
6,10,0.163806422505,0.563125,0.161979239268,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P163806.png
7,10,0.196567707006,0.563125,0.191622728749,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P196568.png
8,10,0.229328991507,0.563125,0.22129019206,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P229329.png
9,10,0.262090276008,0.563125,0.250156770237,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P262090.png
10,10,0.294851560509,0.563125,0.280737079117,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d563125_P294852.png
1,11,0,0.625583333333,0.0684654805043,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P000001.png
2,11,0.0363949630409,0.625583333333,0.0754027994271,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P036395.png
3,11,0.0727899260818,0.625583333333,0.0897629611485,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P072790.png
4,11,0.109184889123,0.625583333333,0.101712436484,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P109185.png
5,11,0.145579852164,0.625583333333,0.131585255079,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P145580.png
6,11,0.181974815204,0.625583333333,0.1811823976,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_32_results\Lm_10\hover_thumbs\3-3level_Lm10_d625583_P181975.png
