iP,jD,Pset_req,d,P_calc,ZVS_pri,ZVS_sec,thumb_path
8,6,0.0365984669081,0.313291666667,0.0365892017841,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d313292_P036598.png
9,6,0.0418268193236,0.313291666667,0.041804081126,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d313292_P041827.png
10,6,0.047055171739,0.313291666667,0.0470455374651,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d313292_P047055.png
1,7,0,0.37575,9.44457197388e-07,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d375750_P000001.png
2,7,0.00683677644242,0.37575,0.00683310060025,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d375750_P006837.png
3,7,0.0136735528848,0.37575,0.0136660595319,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d375750_P013674.png
4,7,0.0205103293273,0.37575,0.0205023476752,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d375750_P020510.png
5,7,0.0273471057697,0.37575,0.0273454595217,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d375750_P027347.png
6,7,0.0341838822121,0.37575,0.0341676988642,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d375750_P034184.png
7,7,0.0410206586545,0.37575,0.0410143288138,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d375750_P041021.png
8,7,0.0478574350969,0.37575,0.047832979219,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d375750_P047857.png
9,7,0.0546942115393,0.37575,0.0546826786544,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d375750_P054694.png
10,7,0.0615309879818,0.37575,0.0615175028891,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d375750_P061531.png
1,8,0,0.438208333333,9.63766833199e-07,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d438208_P000001.png
2,8,0.00836818757986,0.438208333333,0.00836791929738,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d438208_P008368.png
3,8,0.0167363751597,0.438208333333,0.0167283487497,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\Buck_Lm10_d438208_P016736.png
