iP,jD,Pset_req,d,P_calc,ZVS_pri,ZVS_sec,thumb_path
9,11,0.120410029321,0.625583333333,0.120396319815,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d625583_P120410.png
10,11,0.135461282986,0.625583333333,0.135440012356,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d625583_P135461.png
1,12,0,0.688041666667,0.103103980721,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d688042_P000001.png
2,12,0.0169894977541,0.688041666667,0.103103980721,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d688042_P016989.png
3,12,0.0339789955081,0.688041666667,0.103103980721,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d688042_P033979.png
4,12,0.0509684932622,0.688041666667,0.103103980721,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d688042_P050968.png
5,12,0.0679579910163,0.688041666667,0.103103980721,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d688042_P067958.png
6,12,0.0849474887704,0.688041666667,0.103103980721,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d688042_P084947.png
7,12,0.101936986524,0.688041666667,0.103103980721,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d688042_P101937.png
8,12,0.118926484279,0.688041666667,0.118905386066,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d688042_P118926.png
9,12,0.135915982033,0.688041666667,0.135933202694,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d688042_P135916.png
10,12,0.152905479787,0.688041666667,0.152890762031,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d688042_P152905.png
1,13,0,0.7505,0.0981320823418,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d750500_P000001.png
2,13,0.0188833813564,0.7505,0.0981320823418,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d750500_P018883.png
3,13,0.0377667627127,0.7505,0.0981320823418,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d750500_P037767.png
4,13,0.0566501440691,0.7505,0.0981320823418,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d750500_P056650.png
5,13,0.0755335254255,0.7505,0.0981320823418,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d750500_P075534.png
6,13,0.0944169067818,0.7505,0.0981320823418,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d750500_P094417.png
7,13,0.113300288138,0.7505,0.113317137739,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d750500_P113300.png
8,13,0.132183669495,0.7505,0.132162140944,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d750500_P132184.png
9,13,0.151067050851,0.7505,0.151015349992,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d750500_P151067.png
10,13,0.169950432207,0.7505,0.169920529384,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d750500_P169950.png
1,14,0,0.812958333333,0.0862479784901,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d812958_P000001.png
2,14,0.0207231789961,0.812958333333,0.0862479784901,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d812958_P020723.png
3,14,0.0414463579922,0.812958333333,0.0862479784901,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d812958_P041446.png
4,14,0.0621695369884,0.812958333333,0.0862479784901,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d812958_P062170.png
5,14,0.0828927159845,0.812958333333,0.0862479784901,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d812958_P082893.png
6,14,0.103615894981,0.812958333333,0.103667328935,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d812958_P103616.png
7,14,0.124339073977,0.812958333333,0.124308443644,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d812958_P124339.png
8,14,0.145062252973,0.812958333333,0.145084677615,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d812958_P145062.png
9,14,0.165785431969,0.812958333333,0.165730287786,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d812958_P165785.png
10,14,0.186508610965,0.812958333333,0.186489204014,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d812958_P186509.png
1,15,0,0.875416666667,0.0666149175873,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d875417_P000001.png
2,15,0.0225024238826,0.875416666667,0.0666149175873,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d875417_P022502.png
3,15,0.0450048477653,0.875416666667,0.0666149175873,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d875417_P045005.png
4,15,0.0675072716479,0.875416666667,0.0675080526789,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d875417_P067507.png
5,15,0.0900096955305,0.875416666667,0.0899465040846,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d875417_P090010.png
6,15,0.112512119413,0.875416666667,0.112542942925,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d875417_P112512.png
7,15,0.135014543296,0.875416666667,0.134959060452,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d875417_P135015.png
8,15,0.157516967178,0.875416666667,0.157499499568,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d875417_P157517.png
9,15,0.180019391061,0.875416666667,0.179964355559,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d875417_P180019.png
10,15,0.202521814944,0.875416666667,0.202499513757,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d875417_P202522.png
1,16,0,0.937875,0.0381353361216,0,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d937875_P000001.png
2,16,0.0242171610793,0.937875,0.0381353361216,0,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d937875_P024217.png
3,16,0.0484343221587,0.937875,0.04833026586,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d937875_P048434.png
4,16,0.072651483238,0.937875,0.0726702569105,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d937875_P072651.png
5,16,0.0968686443174,0.937875,0.0968968583338,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d937875_P096869.png
6,16,0.121085805397,0.937875,0.121143909965,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d937875_P121086.png
7,16,0.145302966476,0.937875,0.14531428805,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d937875_P145303.png
8,16,0.169520127555,0.937875,0.169501698152,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d937875_P169520.png
9,16,0.193737288635,0.937875,0.193751932236,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d937875_P193737.png
10,16,0.217954449714,0.937875,0.217934332921,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d937875_P217954.png
1,17,0,1.00033333333,0.000209446464327,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1000333_P000001.png
2,17,0.0258653476114,1.00033333333,0.0258472777468,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1000333_P025865.png
3,17,0.0517306952228,1.00033333333,0.0518400114115,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1000333_P051731.png
4,17,0.0775960428342,1.00033333333,0.0774608707415,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1000333_P077596.png
5,17,0.103461390446,1.00033333333,0.10332310895,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1000333_P103461.png
6,17,0.129326738057,1.00033333333,0.129360346845,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1000333_P129327.png
7,17,0.155192085668,1.00033333333,0.155161108871,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1000333_P155192.png
8,17,0.18105743328,1.00033333333,0.181084823262,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1000333_P181057.png
9,17,0.206922780891,1.00033333333,0.206878796507,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1000333_P206923.png
10,17,0.232788128503,1.00033333333,0.232764858308,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1000333_P232788.png
1,18,0,1.06279166667,0.0412585271662,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1062792_P000001.png
2,18,0.0274463761995,1.06279166667,0.0412585271662,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1062792_P027446.png
3,18,0.0548927523989,1.06279166667,0.0548342142668,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1062792_P054893.png
4,18,0.0823391285984,1.06279166667,0.0822396342268,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1062792_P082339.png
5,18,0.109785504798,1.06279166667,0.109694273883,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1062792_P109786.png
6,18,0.137231880997,1.06279166667,0.137186846765,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1062792_P137232.png
7,18,0.164678257197,1.06279166667,0.164728639343,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1062792_P164678.png
8,18,0.192124633396,1.06279166667,0.192135261412,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1062792_P192125.png
9,18,0.219571009596,1.06279166667,0.219532533743,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1062792_P219571.png
10,18,0.247017385795,1.06279166667,0.246993785,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1062792_P247017.png
1,19,0,1.12525,0.0777018368258,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1125250_P000001.png
2,19,0.0289607007925,1.12525,0.0777018368258,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1125250_P028961.png
3,19,0.0579214015851,1.12525,0.0777018368258,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1125250_P057921.png
4,19,0.0868821023776,1.12525,0.0868510364563,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1125250_P086882.png
5,19,0.11584280317,1.12525,0.115699514399,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1125250_P115843.png
6,19,0.144803503963,1.12525,0.144782886356,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1125250_P144804.png
7,19,0.173764204755,1.12525,0.173761609565,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1125250_P173764.png
8,19,0.202724905548,1.12525,0.202738565059,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1125250_P202725.png
9,19,0.23168560634,1.12525,0.2316937423,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1125250_P231686.png
10,19,0.260646307133,1.12525,0.260625868532,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1125250_P260646.png
1,20,0,1.18770833333,0.110365004545,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1187708_P000001.png
2,20,0.0304095446082,1.18770833333,0.110365004545,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1187708_P030410.png
3,20,0.0608190892164,1.18770833333,0.110365004545,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1187708_P060819.png
4,20,0.0912286338245,1.18770833333,0.110365004545,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1187708_P091229.png
5,20,0.121638178433,1.18770833333,0.121666140035,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1187708_P121638.png
6,20,0.152047723041,1.18770833333,0.152088645714,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1187708_P152048.png
7,20,0.182457267649,1.18770833333,0.182453683691,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1187708_P182457.png
8,20,0.212866812257,1.18770833333,0.212859098326,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1187708_P212867.png
9,20,0.243276356865,1.18770833333,0.243281081571,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1187708_P243276.png
10,20,0.273685901474,1.18770833333,0.273649403417,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1187708_P273686.png
1,21,0,1.25016666667,0.139693820171,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1250167_P000001.png
2,21,0.0317946742473,1.25016666667,0.139693820171,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1250167_P031795.png
3,21,0.0635893484945,1.25016666667,0.139693820171,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1250167_P063589.png
4,21,0.0953840227418,1.25016666667,0.139693820171,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1250167_P095384.png
5,21,0.127178696989,1.25016666667,0.139693820171,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1250167_P127179.png
6,21,0.158973371236,1.25016666667,0.159107737213,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1250167_P158973.png
7,21,0.190768045484,1.25016666667,0.190820874417,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1250167_P190768.png
8,21,0.222562719731,1.25016666667,0.222482948827,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1250167_P222563.png
9,21,0.254357393978,1.25016666667,0.25432900641,0,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_1e+06\hover_thumbs\TZM_Lm1e+06_d1250167_P254357.png
